token,interval,split,strategy,fast,slow,gross_pnl,total_fees,net_pnl,equity_final,total_return,win_rate,profit_factor,trades,best_trade,worst_trade,median_trade,avg_win,avg_loss,expectancy,exposure,avg_holding,median_holding,max_win_streak,max_loss_streak,cagr,volatility,sharpe,sortino,max_drawdown,calmar,monthly_returns,period,overbought,oversold,signal
TCS,3minute,TRAIN,RSI,,,-793828.9304499585,202112.07,-995941.0004499585,4058.9995500419377,-99.5941000449958,2.7514231499051234,0.010056946362289099,2108,1536.496200000035,-6167.0489999997735,-158.29739999999512,174.4462103448492,-490.7604295853462,-472.45778009960077,19.07496648429291,14.984345351043643,6.0,2,310,-95.40495788661649,12.715992930206033,-16.552000082027806,-1.3214715442875906,-99.5941000449958,-0.9579378481608178,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -25.75561197363453, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -23.301611142866097, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -22.69276041746078, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -24.430692098554463, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -27.6270392875546, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -23.01790700509655, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -27.00206694006613, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -27.5784620505098, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -26.443030505972253, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -23.246491130952528, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -23.6527816411622, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -20.578075438330213, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -24.333731933442138, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -18.62134211658214, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -23.608916976981355, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -24.15275558636141, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -16.40670339690986, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -20.43015348833207, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -23.88148270568593, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -9.119519984110147, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -4.354187158615474}",14.0,70.0,20.0,
TCS,3minute,TEST,RSI,,,-735630.1629396391,175521.93,-911152.092939639,88847.90706036081,-91.11520929396393,4.895833333333333,0.03794157786191178,960,8446.704700000002,-12478.952139679988,-700.5410999999682,764.5518808511065,-1037.3340978528379,-949.1167634787906,50.691127361880206,37.475,6.0,2,79,-95.79629507150884,13.102298201478465,-16.55008155829656,-1.2894975646846967,-91.11520929396393,-1.0513754598581053,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -20.722947845046626, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -24.624121925453924, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -22.305331577806797, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -23.398126990665457, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -23.043694374005785, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -19.81224849191009, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -24.484361261973763, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -23.226927951846765, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -19.396263984340845}",14.0,70.0,20.0,
TCS,3minute,ALL,RSI,,,-800216.4915214526,196627.48,-996843.9715214527,3156.028478548363,-99.68439715214517,2.6027397260273974,0.007338944058673918,2190,2406.8464000000567,-6318.113399999951,-136.2747999999965,129.29595087720747,-470.79880015070484,-455.1798956718962,17.174560902923087,18.552054794520547,6.0,2,273,-89.53075241091834,12.452056942945626,-12.376543902639543,-0.9155297772503711,-99.68439715214517,-0.8981420861107317,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -22.22339487158592, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -24.57167032236337, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -21.349547191304964, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -21.02042753135248, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -25.0343330748679, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -23.227781301952575, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -26.48036070619981, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -21.559679031968514, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -24.538381674106535, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -31.106169788560077, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -24.965563509512233, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -25.918359305189355, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -23.923863878875228, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -21.755872501580285, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -24.595973803763982, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -20.43540618073221, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -20.42018786783536, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -17.790937575502507, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -21.261198038797914, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -15.551066688873139, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -6.710728557259915, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -0.8338085130816353, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -10.231092253283903, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -1.5222994478365615, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -7.049184975375756, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -2.0994666780232096}",14.0,80.0,30.0,
TCS,3minute,TRAIN,RSI,,,-799630.5200714526,196298.72,-995929.2400714527,4070.7599285483293,-99.59292400714517,2.47383444338725,0.007277721969160674,2102,2406.8464000000567,-6318.113399999951,-153.97274999999672,140.40831634616973,-489.380718303148,-473.80078024331715,24.203775499112286,19.06755470980019,6.0,2,273,-95.39751584848686,12.88373214495421,-16.316012620538707,-1.2654137606810556,-99.59292400714517,-0.957874435352884,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -22.22339487158592, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -24.57167032236337, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -21.349547191304964, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -21.02042753135248, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -25.0343330748679, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -23.227781301952575, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -26.48036070619981, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -21.559679031968514, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -24.538381674106535, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -31.106169788560077, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -24.965563509512233, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -25.918359305189355, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -23.923863878875228, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -21.755872501580285, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -24.595973803763982, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -20.43540618073221, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -20.42018786783536, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -17.790937575502507, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -21.261198038797914, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -15.551066688873139, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -4.008669083889982}",14.0,80.0,30.0,
TCS,3minute,TEST,RSI,,,-727145.5636749588,176628.37,-903773.9336749589,96226.06632504138,-90.37739336749586,5.192107995846314,0.03768106134348097,963,4246.127750000059,-8170.935199999846,-658.1599999999432,707.7728530000498,-1028.6556148137581,-938.4983734942457,38.71581350128926,28.53271028037383,6.0,2,157,-95.33353442487244,12.259960356997404,-17.0943186174658,-1.3726593722591234,-90.37739336749586,-1.0548382828128682,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -21.618210723614816, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -22.13804681439783, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -23.572457878454223, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -24.389277043990376, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -15.922342651894738, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -17.806198267000294, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -23.143118312891843, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -23.064520378428867, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -23.1885674741105}",14.0,80.0,30.0,
TCS,3minute,ALL,RSI,,,-794041.8995669032,197348.29,-991390.1895669033,8609.810433097033,-99.1390189566903,3.6111111111111107,0.011260838159689562,1800,1071.2682500000092,-7791.3994999999395,-225.79219999999052,173.70816846155165,-577.9142481365441,-550.7723275371684,13.583158962652972,17.851666666666667,6.0,2,174,-84.48592951477147,8.84880651533903,-14.435951831595487,-1.0313409781131526,-99.1390189566903,-0.8521965458593034,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -16.955569426305082, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -14.65657443099463, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -14.44417690918236, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -12.265886394380242, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -15.702612270735173, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -12.211156575484072, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -15.089485726571805, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -13.28892210362136, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -14.34136160664261, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -13.673854912044304, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -12.343962497104267, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -9.041791344128669, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -12.674155038361533, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -12.175726164581524, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -14.940779947146321, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -16.28793810914041, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -8.375104918803478, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -17.284272063744975, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -19.791625927918133, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -16.183067064375656, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -16.773348400973397, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -14.143537466982393, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -16.747350715140453, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -15.96884072262621, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -16.997469394266453, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -12.668992089824894, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -14.851000627264687, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -14.286923193160195, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -11.827037539881424, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -10.757630260445872}",14.0,80.0,20.0,
TCS,3minute,TRAIN,RSI,,,-775284.1964669042,187162.69,-962446.8864669043,37553.11353309602,-96.24468864669039,3.392568659127625,0.010807545081474886,1238,1071.2682500000092,-7791.3994999999395,-471.3584749999833,250.36507261906704,-813.5135614689842,-777.4207483577579,12.774013551215624,17.08642972536349,6.0,2,174,-84.0507477545786,8.618354727250416,-14.598972077551101,-1.0578157744916592,-96.24468864669039,-0.8733027134944021,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -16.955569426305082, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -14.65657443099463, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -14.44417690918236, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -12.265886394380242, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -15.702612270735173, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -12.211156575484072, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -15.089485726571805, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -13.28892210362136, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -14.34136160664261, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -13.673854912044304, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -12.343962497104267, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -9.041791344128669, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -12.674155038361533, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -12.175726164581524, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -14.940779947146321, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -16.28793810914041, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -8.375104918803478, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -17.284272063744975, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -19.791625927918133, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -16.183067064375656, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -9.234844137808452}",14.0,80.0,20.0,
TCS,3minute,TEST,RSI,,,-605001.0720999675,134541.2,-739542.2720999676,260457.7279000316,-73.95422720999683,6.227758007117438,0.04429435782653046,562,4579.646900000075,-10682.090999999931,-1149.7346249999073,979.307811428631,-1468.3454373813465,-1315.9115161921131,18.48078792746333,23.338078291814945,6.0,2,48,-82.81623257489203,8.925035523632307,-13.537105602617382,-0.9410401590547373,-73.95422720999683,-1.1198309508357254,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -12.50921701129457, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -14.000887237145642, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -13.754946527435907, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -16.28038593928307, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -11.084202599133274, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -12.955387003620611, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -13.07295607618373, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -11.962747926084994, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -12.279894308318461}",14.0,80.0,20.0,
TCS,3minute,ALL,RSI,,,-793084.3364810323,203762.64,-996846.9764810323,3153.023518967538,-99.68469764810325,2.9558890404729423,0.01609775459507018,2199,2454.0296000000576,-8795.42999999984,-143.32029999998707,250.9160776923311,-474.7687542319745,-453.3183158167495,15.52353896103896,16.69849931787176,6.0,3,384,-89.53466003949494,10.90271318803601,-14.173283287385857,-1.0811679871566076,-99.68469764810325,-0.8981785785774368,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -18.289202410843895, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -16.982172659088324, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -16.2068936214942, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -18.49958457879819, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -24.083584766741605, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -20.650248820251782, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -21.219880140857907, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -20.475682719366674, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -19.70980378474555, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -21.23608730398743, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -21.565003481785606, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -21.132092008274515, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -21.696618000181477, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -17.858538722514293, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -18.549881139163958, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -22.050100935823824, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -14.677237411014488, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -22.740014910011432, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -20.57283078557408, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -18.81094934270434, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -18.085915928599427, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -13.137479483429837, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -17.01612023586646, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -23.32414186791032, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -15.622341246045025, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -3.2699427582670637, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -6.7572138276779, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -2.307505533614862}",21.0,70.0,30.0,
TCS,3minute,TRAIN,RSI,,,-789654.3944310325,201948.58,-991602.9744310324,8397.025568967347,-99.16029744310326,2.7404921700223714,0.016093869557755998,1788,2454.0296000000576,-8795.42999999984,-250.72424999997136,331.0156683673778,-579.5415423697723,-554.5877933059467,18.076567680684143,16.73993288590604,6.0,3,384,-93.09955294320983,11.28393297032574,-16.215575871413584,-1.2478867251008576,-99.16029744310326,-0.9388793231144652,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -18.289202410843895, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -16.982172659088324, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -16.2068936214942, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -18.49958457879819, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -24.083584766741605, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -20.650248820251782, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -21.219880140857907, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -20.475682719366674, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -19.70980378474555, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -21.23608730398743, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -21.565003481785606, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -21.132092008274515, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -21.696618000181477, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -17.858538722514293, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -18.549881139163958, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -22.050100935823824, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -14.677237411014488, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -22.740014910011432, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -20.57283078557408, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -18.81094934270434, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -10.35893459783046}",21.0,70.0,30.0,
TCS,3minute,TEST,RSI,,,-698053.4389653133,158700.43,-856753.8689653133,143246.131034687,-85.67538689653131,6.666666666666667,0.03672496125026813,780,4507.159000000066,-13442.526499999889,-854.904299999967,628.15058750005,-1221.727609224335,-1098.402396109376,37.96660325512576,34.542307692307695,6.0,2,87,-92.1441252566432,11.62235081927347,-14.990329379962338,-1.0562508505925363,-85.67538689653131,-1.0755028788831043,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -17.530755851114222, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -19.053312219212938, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -21.699670972617536, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -17.91759638173528, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -14.59073124563066, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -17.34111957217188, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -16.29327807594794, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -20.631377993434562, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -20.646961822943467}",21.0,70.0,30.0,
TCS,3minute,ALL,RSI,,,-785448.9224883942,199997.7,-985446.6224883943,14553.377511604793,-98.54466224883951,3.2442748091603053,0.014991005521067696,1572,2056.954400000075,-5732.257799999897,-322.3548499999979,294.0718794117948,-657.7542987103194,-626.8744417865104,10.709212662337663,16.114503816793892,6.0,2,108,-80.94244911168343,8.788125339649394,-12.926980978509734,-0.8583497006583258,-98.54466224883951,-0.8213783198859828,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -13.105556912138216, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -9.385234489498195, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -10.76465884767892, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -10.042663799078467, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -14.881022333525706, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -12.433697717016257, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -13.464510069646018, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -12.808210380394748, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -8.622571892901398, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -11.298138260214197, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -16.177996719693432, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -9.948864675097902, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -13.720085055559029, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -9.77967500753606, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -10.679845562713442, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -14.260375968337623, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -9.660214261901379, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -16.164082486897758, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -17.08955573217582, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -12.87710695228439, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -14.930016297157234, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -13.71917755044958, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -13.697749672976611, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -14.5615937975759, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -12.496854664878443, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -13.333245967490125, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -12.127914794383098, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -10.989771722759256, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -13.783034112658576, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -10.044979982941971}",21.0,70.0,20.0,
