date,open,high,low,close,volume,SMA_FAST,SMA_SLOW,SMA_CROSS_LONG_SIGNAL,SMA_CROSS_SHORT_SIGNAL,EMA_FAST,EMA_SLOW,EMA_CROSS_LONG_SIGNAL,EMA_CROSS_SHORT_SIGNAL,RSI,RSI_LONG_SIGNAL,RSI_SHORT_SIGNAL,ADX,ADX_LONG_SIGNAL,ADX_SHORT_SIGNAL,ADX_LONG_EXIT_SIGNAL,ADX_SHORT_EXIT_SIGNAL,BOLLINGER_UPPER,BOLLINGER_LOWER,BOLLINGER_LONG_SIGNAL,BOLLINGER_SHORT_SIGNAL,CCI,CCI_LONG_SIGNAL,CCI_SHORT_SIGNAL,DONCHIAN_HIGH,DONCHIAN_LOW,DONCHIAN_LONG_SIGNAL,DONCHIAN_SHORT_SIGNAL,EMA_FAST,EMA_SLOW,MACD,MACD_SIGNAL,MACD_LONG_SIGNAL,MACD_SHORT_SIGNAL,SUPERTREND,SUPER_TREND_LONG_SIGNAL,SUPER_TREND_SHORT_SIGNAL,VOLUME_SPIKE,VOLUME_SPIKE_LONG_SIGNAL,VOLUME_SPIKE_SHORT_SIGNAL,WILLIAMSR,WILLIAMS_R_LONG_SIGNAL,WILLIAMS_R_SHORT_SIGNAL,STOCH_K,STOCH_D,STOCHASTIC_LONG_SIGNAL,STOCHASTIC_SHORT_SIGNAL,ATR,ATR_SPIKE_SIGNAL,MFI,MFI_LONG_SIGNAL,MFI_SHORT_SIGNAL,AROON_UP,AROON_DOWN,AROON_LONG_SIGNAL,AROON_SHORT_SIGNAL,CMF,CHAIKIN_MF_LONG_SIGNAL,CHAIKIN_MF_SHORT_SIGNAL,DEMA,DEMA_LONG_SIGNAL,DEMA_SHORT_SIGNAL,ENVELOPE_UPPER,ENVELOPE_LOWER,ENVELOPE_LONG_SIGNAL,ENVELOPE_SHORT_SIGNAL,HULL_MA,HULL_MA_LONG_SIGNAL,HULL_MA_SHORT_SIGNAL,KELTNER_UPPER,KELTNER_LOWER,KELTNER_LONG_SIGNAL,KELTNER_SHORT_SIGNAL,MOMENTUM,MOMENTUM_LONG_SIGNAL,MOMENTUM_SHORT_SIGNAL,OBV,OBV_SIGNAL_MA,OBV_LONG_SIGNAL,OBV_SHORT_SIGNAL,PIVOT,PIVOT_LONG_SIGNAL,PIVOT_SHORT_SIGNAL,PSAR,PSAR_LONG_SIGNAL,PSAR_SHORT_SIGNAL,ROC,ROC_LONG_SIGNAL,ROC_SHORT_SIGNAL,STOCH_RSI,STOCH_RSI_LONG_SIGNAL,STOCH_RSI_SHORT_SIGNAL,TEMA,TEMA_LONG_SIGNAL,TEMA_SHORT_SIGNAL,TRIX,TRIX_LONG_SIGNAL,TRIX_SHORT_SIGNAL,ULTIMATE_OSC,ULTIMATE_OSC_LONG_SIGNAL,ULTIMATE_OSC_SHORT_SIGNAL,VWAP,VWAP_LONG_SIGNAL,VWAP_SHORT_SIGNAL
2025-07-10 00:00:00+05:30,2016.0,2017.0,2000.0,2006.2,8515155,1976.2450000000001,1952.032,0,0,1992.9666627346487,1975.2728971125864,0,0,61.48312119535145,0,0,39.94621755343877,1,0,0,0,2042.203981671634,1910.2860183283663,0,0,76.21493573505973,0,0,2027.1,1913.0,0,0,1992.9666627346487,1975.2728971125864,17.6937656220623,17.25119615199079,0,0,1940.46,0,1,0,0,0,-24.501758499413686,0,1,75.49824150058632,77.84294326552195,0,1,24.892857142857142,0,58.31727464677203,0,0,71.42857142857143,100.0,0,1,0.21477161360226416,1,0,2006.0329268131857,0,0,2025.6511249999999,1926.8388750000001,0,0,2025.307619047619,0,0,2029.2271121992185,1936.0271121992182,0,0,-15.599999999999909,1,0,233069757,212870840.75,1,0,2007.6999999999998,1,0,1933.871992734131,0,0,-0.7715896725689952,1,0,0.4690497392189852,0,1,2007.3864000438493,0,0,0.12292067842725185,1,0,46.01788721583608,0,0,1818.9137328174843,1,0
2025-07-11 00:00:00+05:30,1998.0,2004.8,1980.9,1983.7,6258461,1979.55,1953.2060000000001,0,0,1991.5410223139336,1975.8971269560984,0,0,59.443552701979684,0,0,40.44044219825833,1,0,0,0,2039.4853511359577,1919.6146488640422,0,0,28.81835676254021,0,0,2027.1,1917.0,0,0,1991.5410223139336,1975.8971269560984,15.643895357835163,16.929735993159667,0,0,2059.96,1,0,0,0,0,-60.69930069930051,0,0,39.30069930069949,66.04990871386671,0,0,25.064285714285706,0,58.09109898968866,0,0,78.57142857142857,100.0,1,1,0.2064215555888657,1,0,2004.1934628436018,0,0,2029.0387499999997,1930.06125,0,0,2024.5842857142857,0,0,2029.719291989769,1935.739291989769,0,0,-31.200000000000045,0,1,226811296,215712947.95,1,0,2007.7333333333333,0,1,1935.7365528794485,0,0,-1.5484639436200376,0,0,0.3147901921452937,0,0,2003.5608509766046,0,1,0.12154190270072807,1,0,46.237648533415744,0,0,1819.6236255030637,1,0
2025-07-14 00:00:00+05:30,1983.0,1988.7,1970.6,1983.0,6544425,1981.9300000000003,1954.13,0,0,1990.2270188810207,1976.4232657000912,0,0,56.310679611650485,0,0,38.78728156951786,1,0,0,0,2038.1486745523423,1925.7113254476583,0,0,-1.0724383347967719,0,0,2027.1,1917.0,0,0,1990.2270188810207,1976.4232657000912,13.803753180929561,16.304539430713646,0,1,1940.46,0,1,0,0,0,-69.77848101265829,0,0,30.221518987341717,48.34015326287585,0,0,24.171428571428578,0,51.38841018870954,0,0,85.71428571428571,100.0,1,1,0.19344749378838672,1,0,2002.3823896220981,0,1,2031.4782500000001,1932.3817500000002,0,0,2020.400238095238,0,0,2029.6750737050293,1935.8350737050291,0,0,-18.5,0,1,220266871,217814990.25,1,0,1989.8,0,1,1937.5638218218596,0,0,-0.924306769922556,0,1,0.0,0,0,2000.0452525046373,0,0,0.11802722297040713,1,0,51.46614061442854,0,0,1820.356303024618,1,0
2025-07-15 00:00:00+05:30,1973.0,2003.6,1973.0,1995.5,7249084,1985.225,1955.406,0,0,1991.038246745479,1977.836357129714,0,0,54.54545454545455,0,0,38.05494676395169,1,0,0,0,2035.9899640889118,1934.460035911088,0,0,21.996758254392827,0,0,2027.1,1917.0,0,0,1991.038246745479,1977.836357129714,13.201889615764912,15.6840094677239,0,0,2046.3700000000001,1,0,0,0,0,-55.92920353982285,0,0,44.07079646017715,37.86433824940613,0,0,24.850000000000005,0,50.65247152902022,0,0,92.85714285714286,100.0,1,1,0.21633670027254584,1,0,2002.8948713429868,0,0,2034.8556249999997,1935.594375,0,0,2013.6671428571426,0,0,2031.6988762093122,1936.2388762093121,0,0,-16.59999999999991,0,1,227515955,220703955.15,1,0,1980.7666666666667,0,1,1939.3545453854224,0,0,-0.8250086973808468,0,0,0.0,1,0,2000.0979402050239,0,0,0.11425325910716655,1,0,55.130362782827504,0,0,1821.2220236390303,1,0
2025-07-16 00:00:00+05:30,2018.0,2022.7,1992.6,1996.3,8997306,1988.345,1956.42,0,0,1991.8477472461745,1979.2040343793649,0,0,39.999999999999964,0,0,36.6773028757514,1,0,0,0,2033.1483116727245,1943.5416883272756,0,0,64.32159454159768,0,0,2027.1,1925.6,0,0,1991.8477472461745,1979.2040343793649,12.643712866809665,15.075950147541054,0,0,1940.46,0,1,0,0,0,-50.67178502879083,0,0,49.32821497120917,41.206843472909355,0,0,23.635714285714307,0,43.25012978963267,0,0,100.0,14.285714285714285,1,1,0.1420944623133548,1,0,2003.3961382912998,0,0,2038.0536249999998,1938.636375,0,0,2008.0992857142855,0,0,2033.9532689512823,1936.3332689512824,0,0,10.299999999999955,0,1,236513261,223581939.95,1,0,1990.7,1,0,1941.109454477714,0,0,0.5186304128902197,0,0,0.0,1,0,2000.2083701393972,0,0,0.11032320833352927,1,0,49.18124944058815,0,0,1822.2895727876073,1,0
2025-07-17 00:00:00+05:30,2004.0,2004.8,1982.7,1986.9,11264579,1990.925,1957.5880000000002,0,0,1991.0865553621477,1979.7741059068194,0,0,39.23076923076919,0,0,35.789716998789046,0,1,0,0,2028.1725007992575,1953.6774992007424,0,0,4.055642380169363,0,0,2027.1,1931.6,0,0,1991.0865553621477,1979.7741059068194,11.312449455328306,14.323250009098505,0,0,2046.3700000000001,1,0,0,0,0,-68.71401151631451,0,0,31.28598848368549,41.56166663835728,0,0,23.18571428571431,0,44.471356407400116,0,0,7.142857142857142,21.428571428571427,1,0,0.10640735495832974,1,0,2002.120357766837,0,0,2040.6981249999997,1941.151875,0,0,2003.9302380952377,0,0,2034.210576670208,1936.4105766702078,0,0,-0.1999999999998181,1,0,225248682,225474790.3,1,0,2003.8666666666668,1,0,1942.8292653881597,0,0,-0.010064918725771754,0,0,0.0,1,0,1997.8387178317587,0,0,0.10530563270887416,1,0,41.73077838757555,0,0,1823.5367073423593,1,0
2025-07-18 00:00:00+05:30,1986.9,1997.0,1953.0,1957.4,8064723,1990.5600000000002,1958.9419999999998,0,0,1985.9040083833559,1978.1167647285365,0,0,34.90759753593426,0,0,35.20271459406863,0,1,0,0,2029.0131102020596,1952.1068897979408,0,0,-122.289595622105,0,0,2027.1,1941.8,0,0,1985.9040083833559,1978.1167647285365,7.787243654819349,13.016048738242674,0,0,1940.46,0,1,0,0,0,-93.68723098995683,0,0,6.3127690100431675,28.97565748831262,0,0,24.94285714285716,0,44.007531737324214,0,0,14.285714285714285,0.0,0,0,0.008109787684474998,1,0,1995.8203709055715,0,0,2040.324,1940.796,0,0,1999.6066666666666,0,0,2032.1224265111405,1933.1824265111404,0,0,-31.899999999999864,0,1,217183959,226141894.3,0,1,1991.4666666666665,0,1,1944.5146800803964,0,0,-1.6035791484441675,0,0,0.0,1,0,1988.4352099731757,0,0,0.09664008475425145,1,0,34.399000078436195,0,0,1824.2588826877031,1,0
2025-07-21 00:00:00+05:30,1978.2,2002.0,1976.5,2000.5,11154539,1993.1650000000002,1959.808,0,0,1988.1495455551471,1979.7747821560524,0,0,46.752519596864516,0,0,33.48068852982562,0,1,0,0,2026.2809541770107,1960.0490458229897,0,0,-3.6770850743770978,1,0,2027.1,1953.0,0,0,1988.1495455551471,1979.7747821560524,8.374763399094718,12.087791670413083,0,0,2046.3700000000001,1,0,0,0,0,-31.8507890961263,1,0,68.14921090387371,35.2493227992008,1,0,27.092857142857156,0,45.98944572354797,0,0,21.428571428571427,7.142857142857142,0,0,0.06719332532474745,1,0,1997.7764117565457,0,0,2042.994125,1943.3358750000002,0,0,1997.057380952381,0,0,2034.7621954148415,1933.9421954148413,0,0,13.099999999999909,0,1,228338498,227660213.2,0,1,1969.1333333333332,0,1,1946.1663864787884,0,0,0.6591526617691468,0,1,0.3525739101686219,1,0,1991.3102280219546,0,0,0.09000651721047248,1,0,44.17313092118861,0,0,1825.5642176703977,1,0
2025-07-22 00:00:00+05:30,2013.1,2018.0,2003.0,2007.1,7418407,1995.475,1961.4980000000003,0,0,1991.0650000851244,1981.7988723667152,0,0,56.63104965430546,0,0,30.99324303902693,0,1,0,0,2025.4068436311422,1965.5431563688576,0,0,94.60242415814922,0,0,2027.1,1953.0,0,0,1991.0650000851244,1981.7988723667152,9.26612771840928,11.523458880012322,0,0,1940.46,0,1,0,0,0,-22.38163558106187,0,0,77.61836441893813,50.69344811095167,0,0,25.342857142857156,0,53.74534059379372,0,0,28.57142857142857,14.285714285714285,0,0,0.08435574239420682,1,0,2000.5609379825032,1,0,2045.3618749999998,1945.5881249999998,0,0,1994.3733333333334,1,0,2036.0886529943803,1936.9486529943804,0,0,5.699999999999818,1,0,235756905,228983819.4,1,0,1993.0,1,0,1947.7850587492126,0,0,0.2848006395522962,0,0,0.6466165346075265,0,0,1995.2770493162836,1,0,0.08549393347891954,1,0,46.922429636525564,0,0,1826.4540373973643,1,0
2025-07-23 00:00:00+05:30,2011.0,2029.8,2003.0,2024.3,6817458,1997.6800000000003,1963.7720000000002,0,0,1996.1780769951054,1984.9471040432547,0,0,60.61643835616442,0,0,26.922639553747693,0,1,0,0,2029.3224498353122,1966.0375501646884,0,0,141.29233242890194,0,0,2029.8,1953.0,0,0,1996.1780769951054,1984.9471040432547,11.230972951850617,11.464961694379982,0,0,2046.3700000000001,1,0,0,0,0,-7.1614583333333375,0,0,92.83854166666666,79.53537232982616,0,0,25.56428571428572,0,60.994426255954004,0,0,0.0,21.428571428571427,0,0,0.06659477799256898,1,0,2005.9013651280675,0,0,2047.622,1947.7380000000003,0,0,1992.2304761904763,0,0,2040.5568765187252,1939.676876518725,0,0,13.099999999999909,1,0,242574363,230188150.2,1,0,2009.3666666666668,1,0,1949.3713575742283,0,0,0.6513524264120774,0,0,0.7652449283553456,0,0,2002.7704331471343,0,0,0.08412887061142182,1,0,49.93020026663171,0,0,1827.341248332635,1,0
2025-07-24 00:00:00+05:30,2037.7,2037.7,2008.4,2014.2,9553588,1997.3,1965.38,0,0,1998.9506805343199,1987.1139852252359,0,0,56.799563080284045,0,0,23.817207958125383,1,0,0,0,2027.8877856599693,1966.7122143400306,0,0,137.00654422630382,0,1,2037.7,1953.0,0,0,1998.9506805343199,1987.1139852252359,11.836695309084007,11.539308417320788,0,0,1940.46,0,1,0,0,0,-27.74498229043682,0,1,72.25501770956318,80.90397459838933,0,1,25.97857142857143,0,66.48969474453867,0,0,0.0,28.57142857142857,0,0,-0.08247280238485562,1,0,2008.7141035530951,0,0,2047.2324999999998,1947.3674999999998,0,0,1991.9409523809525,0,0,2041.0705073264658,1943.7505073264656,0,0,8.0,1,0,233020775,229662680.85,1,0,2019.0333333333335,1,0,1952.5885032712592,0,0,0.3987638321204301,0,0,0.6516324762243273,0,0,2006.3665196110564,0,0,0.0837571799218173,1,0,44.832207815662784,0,0,1828.50815617802,1,0
2025-07-25 00:00:00+05:30,2015.0,2015.0,1999.0,2004.6,4653299,1996.7849999999999,1966.7779999999998,0,0,1999.8198066059629,1988.409245578922,0,0,54.507337526205404,0,0,20.28197208159653,0,0,0,0,2026.4582574977467,1967.111742502253,0,0,50.81971611795447,0,1,2037.7,1953.0,0,0,1999.8198066059629,1988.409245578922,11.410561027040785,11.513558939264788,1,0,2046.3700000000001,1,0,0,0,0,-39.07910271546649,0,0,60.9208972845335,75.33815222025446,0,0,26.078571428571422,0,67.0758772206837,0,0,7.142857142857142,35.714285714285715,0,0,-0.1548901310275547,0,1,2009.417903048547,0,0,2046.7046249999996,1946.8653749999999,0,0,1992.672380952381,0,0,2041.1914113906118,1945.9514113906116,0,0,20.899999999999864,1,0,228367476,229609881.15,1,0,2020.1000000000001,0,1,1957.6951930749838,0,0,1.0535867318646863,0,0,0.5834024851418473,0,0,2006.8457446422801,0,0,0.08294848738605864,1,0,47.12014001924006,0,0,1829.042151947229,1,0
2025-07-28 00:00:00+05:30,2003.0,2021.4,2000.5,2008.5,6029790,1997.1349999999998,1968.174,0,0,2001.1552209742763,1989.897449610113,0,0,51.964582180409494,0,0,17.23157314009457,0,0,0,0,2027.2049027705916,1967.065097229408,0,0,71.5615648322446,0,0,2037.7,1953.0,0,0,2001.1552209742763,1989.897449610113,11.257771364163318,11.462401424244495,0,1,1940.46,0,1,0,0,0,-34.474616292798146,0,0,65.52538370720185,66.23376623376619,0,0,25.571428571428573,0,66.61531541685858,0,0,14.285714285714285,42.857142857142854,0,0,-0.14953442960076144,0,1,2010.6365976476927,0,1,2047.0633749999995,1947.2066249999998,0,0,1995.1688095238094,0,0,2042.873181734363,1947.1131817343628,0,0,25.5,1,0,234397266,230199796.45,0,1,2006.2,0,1,1962.4954814904847,0,0,1.2859304084720025,1,0,0.507715267424602,0,0,2008.1040356740234,0,1,0.0821041055871552,1,0,47.14220042322905,0,0,1829.7445754478606,1,0
2025-07-29 00:00:00+05:30,1999.9,2026.5,1996.3,2021.6,9947848,1997.61,1970.308,0,0,2004.3005715936183,1992.2457866760305,0,0,52.826086956521706,0,0,13.890502536587485,0,0,1,0,2028.9486191883568,1966.271380811643,0,0,97.28148238449509,0,0,2037.7,1953.0,0,0,2004.3005715936183,1992.2457866760305,12.054784917587767,11.58087812291315,0,0,2046.3700000000001,1,0,0,0,0,-19.008264462810068,0,0,80.99173553718994,69.14600550964178,0,0,26.607142857142858,0,67.5246410388643,0,0,21.428571428571427,50.0,0,0,-0.11967256763760654,0,1,2013.8996791540303,0,0,2047.5502499999998,1947.6697499999998,0,0,1998.8307142857145,0,0,2047.2271644263283,1947.8271644263282,0,0,26.09999999999991,1,0,244345114,230927369.5,1,0,2010.1333333333332,1,0,1967.0077526010557,0,0,1.3079428714607877,1,0,0.6742478398629006,0,0,2012.2973792548735,1,0,0.0824038376102898,1,0,56.26634120786482,0,0,1830.9755304548778,1,0
2025-07-30 00:00:00+05:30,2028.0,2032.6,2017.0,2025.8,7577018,1999.6,1972.2880000000002,0,0,2007.608175963831,1994.7312839592876,0,0,55.34934497816592,0,0,11.19740242109626,0,0,1,0,2032.831880698181,1966.3681193018188,0,0,137.1354743447775,0,0,2037.7,1953.0,0,0,2007.608175963831,1994.7312839592876,12.876892004543379,11.840080899239195,1,0,1944.7,0,1,0,0,0,-14.049586776859604,0,1,85.9504132231404,77.48917748917741,0,1,26.50714285714285,0,67.26981155888208,0,0,28.57142857142857,57.14285714285714,0,0,-0.07677744519735237,0,1,2017.3890053646066,1,0,2049.5899999999997,1949.61,0,0,2003.8092857142856,0,0,2047.2798154333445,1953.1598154333446,0,0,29.5,1,0,251922132,232505749.7,1,0,2014.8,1,0,1971.2492874449924,0,0,1.4777338075439461,1,0,0.7951252094628142,0,0,2016.6970049685906,0,0,0.08370527725403143,1,0,50.347364768004454,0,0,1831.9229963226364,1,0
2025-07-31 00:00:00+05:30,2014.6,2031.4,2008.0,2018.2,11091516,2001.1550000000002,1974.254,0,0,2009.2376873540109,1996.4697073697107,0,0,60.24955436720145,0,0,10.26749343243387,0,0,1,0,2034.831634098613,1967.4783659013874,0,0,93.57068509968177,0,1,2037.7,1953.0,0,0,2009.2376873540109,1996.4697073697107,12.767979984300155,12.025660716251387,0,0,2046.3700000000001,1,0,0,0,0,-23.022432113341193,0,1,76.9775678866588,81.30657221566305,0,1,26.371428571428574,0,64.40136322176622,0,0,35.714285714285715,64.28571428571429,0,0,-0.04315815618690393,0,1,2019.0232501224004,0,0,2051.183875,1951.1261250000002,0,0,2008.719761904762,0,0,2048.9622139635026,1954.9022139635024,0,0,31.299999999999955,1,0,240830616,233108041.45,1,0,2025.1333333333332,1,0,1975.236330198293,0,0,1.5753183350948774,1,0,0.9857292675493063,0,0,2018.3193179330767,0,0,0.08470271595726331,1,0,51.24139741962417,0,0,1833.2397094371597,1,0
